slot,agg_all,agg_alt,agg_slope,breadth_pos,breadth_hot,btc_rel,fwd_8h,fwd_24h,year
2023-06-13 00:00:00+00:00,1.6915e-05,0.0,-2.839e-05,0.4444444444444444,0.1111111111111111,0.0001,0.006391244574200261,0.0008959327741477896,2023
2023-06-13 08:00:00+00:00,4.161e-05,3.877e-05,3.877e-05,0.6666666666666666,0.0,2.3029999999999995e-05,-0.011872465013833211,-0.006761242195983952,2023
2023-06-13 16:00:00+00:00,7.86e-06,-1.734e-05,-5.611e-05,0.4444444444444444,0.0,8.237000000000001e-05,0.0064890935850785425,0.008756975484351948,2023
2023-06-14 00:00:00+00:00,2.6600000000000004e-06,-3.98e-06,1.336e-05,0.4444444444444444,0.0,2.836e-05,-0.0013079712940814447,-0.03094760398178864,2023
2023-06-14 08:00:00+00:00,-1.9725e-05,-3.572e-05,-3.174e-05,0.3333333333333333,0.0,6.288e-05,0.0035658956656789975,-0.03513740095270845,2023
2023-06-14 16:00:00+00:00,2.7644999999999997e-05,2.759e-05,6.330999999999999e-05,0.5555555555555556,0.1111111111111111,9.019999999999998e-06,-0.0331262222632851,-0.039574382901402805,2023
2023-06-15 00:00:00+00:00,-7.282999999999999e-05,-7.479e-05,-0.00010237999999999999,0.1111111111111111,0.0,4.213999999999999e-05,-0.005625918243025496,0.018717226935925035,2023
2023-06-15 08:00:00+00:00,-2.503e-05,-3.998e-05,3.4809999999999994e-05,0.3333333333333333,0.0,0.00010191,-0.0010490658509043627,0.022082435754726903,2023
2023-06-15 16:00:00+00:00,7.05e-05,7.413e-05,0.00011411,0.8888888888888888,0.2222222222222222,-7.259999999999995e-06,0.02555674913020467,0.0354331339885523,2023
2023-06-16 00:00:00+00:00,-1.4705000000000002e-05,-3.703e-05,-0.00011116,0.4444444444444444,0.1111111111111111,7.674e-05,-0.0023411240522160925,0.029308997107793333,2023
2023-06-16 08:00:00+00:00,1.6295e-05,2.478e-05,6.181e-05,0.5555555555555556,0.1111111111111111,-1.6970000000000002e-05,0.01199948288222652,0.041588805183714106,2023
2023-06-16 16:00:00+00:00,-1.5565e-05,-1.819e-05,-4.2970000000000004e-05,0.2222222222222222,0.1111111111111111,2.055e-05,0.019491026772580078,0.02196853563741663,2023
2023-06-17 00:00:00+00:00,4.607e-05,4.458e-05,6.277e-05,0.5555555555555556,0.1111111111111111,5.41e-05,0.009561093412414179,0.006565182887237508,2023
2023-06-17 08:00:00+00:00,5.4365e-05,5.237e-05,7.790000000000005e-06,0.6666666666666666,0.1111111111111111,4.763e-05,-0.007063416542235634,-0.000590498614020829,2023
2023-06-17 16:00:00+00:00,-7.25e-07,-1.45e-06,-5.382e-05,0.3333333333333333,0.0,7.688e-05,0.004125015625059181,0.005590930268675187,2023
2023-06-18 00:00:00+00:00,-1.8345e-05,-2.892e-05,-2.747e-05,0.0,0.0,6.598e-05,0.0023841139546112444,-0.006760019314340893,2023
2023-06-18 08:00:00+00:00,-1.7975e-05,-2.73e-05,1.6200000000000014e-06,0.2222222222222222,0.0,0.00010963,-0.0009220231822971714,-0.0059009483667017415,2023
2023-06-18 16:00:00+00:00,2.648e-05,0.0,2.73e-05,0.4444444444444444,0.1111111111111111,6.705e-05,-0.008207929183538965,-0.004384593652886348,2023
2023-06-19 00:00:00+00:00,-1.55e-07,-3.1e-07,-3.1e-07,0.3333333333333333,0.0,7.071e-05,0.0032510938259602273,0.01895205396208066,2023
2023-06-19 08:00:00+00:00,-3.0665e-05,-6.133e-05,-6.1019999999999995e-05,0.3333333333333333,0.2222222222222222,0.0001253,0.0006019261637237872,0.015343438626245431,2023
2023-06-19 16:00:00+00:00,-8.655e-06,-1.731e-05,4.402e-05,0.3333333333333333,0.0,5.421e-05,0.015039101664327204,0.023578284672223226,2023
2023-06-20 00:00:00+00:00,-8.935e-06,-1.787e-05,-5.600000000000014e-07,0.3333333333333333,0.1111111111111111,6.137e-05,-0.0003019166113773508,0.05449781203640902,2023
2023-06-20 08:00:00+00:00,-6.300000000000001e-06,-8.12e-06,9.75e-06,0.3333333333333333,0.1111111111111111,3.64e-06,0.008717212579929523,0.07605749333532197,2023
2023-06-20 16:00:00+00:00,-1.2985e-05,0.0,8.12e-06,0.4444444444444444,0.0,-2.597e-05,0.045700683440340395,0.10285241163142289,2023
2023-06-21 00:00:00+00:00,6.16e-05,6.025e-05,6.025e-05,0.7777777777777778,0.4444444444444444,2.699999999999998e-06,0.02013735962701535,0.060012654335170224,2023
2023-06-21 08:00:00+00:00,8.3385e-05,7.926e-05,1.9009999999999996e-05,0.8888888888888888,0.3333333333333333,2.0740000000000008e-05,0.03383528987817219,0.042761015093345955,2023
2023-06-21 16:00:00+00:00,2.037e-05,1.523e-05,-6.403e-05,0.5555555555555556,0.0,1.0280000000000002e-05,0.00508095680181242,1.3406218474454334e-05,2023
2023-06-22 00:00:00+00:00,9.104e-05,8.208e-05,6.685e-05,0.7777777777777778,0.4444444444444444,1.7920000000000005e-05,0.0035346882971805105,-0.0037847841672641325,2023
2023-06-22 08:00:00+00:00,8.9315e-05,7.863e-05,-3.4500000000000025e-06,0.8888888888888888,0.4444444444444444,2.1370000000000007e-05,-0.008546412135107762,-0.005569123926298825,2023
2023-06-22 16:00:00+00:00,9.303e-05,9.37e-05,1.5070000000000003e-05,0.7777777777777778,0.4444444444444444,-1.3399999999999973e-06,0.0012635191522021305,0.046773669199290824,2023
2023-06-23 00:00:00+00:00,0.0001,0.0001,6.300000000000004e-06,0.6666666666666666,0.5555555555555556,0.0,0.0017372384937239804,0.02672803347280328,2023
2023-06-23 08:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.04363966865929991,0.021265149414072315,2023
2023-06-23 16:00:00+00:00,0.0001,0.0001,0.0,0.6666666666666666,0.5555555555555556,0.0,-0.0179106006806925,-0.02696195358099962,2023
2023-06-24 00:00:00+00:00,0.0001,0.0001,0.0,0.7777777777777778,0.5555555555555556,0.0,-0.0035926777185518732,-0.004867393678582466,2023
2023-06-24 08:00:00+00:00,0.0001,0.0001,0.0,0.7777777777777778,0.6666666666666666,0.0,-0.005644024041906448,0.004930750278929308,2023
2023-06-24 16:00:00+00:00,6.262e-05,6.193e-05,-3.8070000000000007e-05,0.7777777777777778,0.1111111111111111,3.8070000000000007e-05,0.0043894862919042765,0.00603143056451283,2023
2023-06-25 00:00:00+00:00,9.811e-05,9.622e-05,3.429e-05,0.6666666666666666,0.4444444444444444,3.780000000000008e-06,0.006218017179811408,-0.002168771007921566,2023
2023-06-25 08:00:00+00:00,0.0001,0.0001,3.780000000000008e-06,0.8888888888888888,0.5555555555555556,0.0,-0.004554926092335765,-0.010369863905710708,2023
2023-06-25 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.6666666666666666,0.0,-0.0037973317284890618,-0.005671467026012178,2023
2023-06-26 00:00:00+00:00,0.0001,0.0001,0.0,0.7777777777777778,0.6666666666666666,0.0,-0.0020520060411057806,-0.00649747192855743,2023
2023-06-26 08:00:00+00:00,8.5765e-05,7.153e-05,-2.8470000000000004e-05,0.6666666666666666,0.4444444444444444,2.8470000000000004e-05,0.00017107795561854822,0.0002960964616471884,2023
2023-06-26 16:00:00+00:00,8.519e-05,7.038e-05,-1.1500000000000008e-06,0.8888888888888888,0.4444444444444444,2.9620000000000004e-05,-0.0046248935057416896,0.002851908015276017,2023
2023-06-27 00:00:00+00:00,2.2385e-05,0.0,-7.038e-05,0.4444444444444444,0.3333333333333333,0.0001,0.004771960436350309,0.013982108453045594,2023
2023-06-27 08:00:00+00:00,0.0001,0.0001,0.0001,0.8888888888888888,0.5555555555555556,0.0,0.002726570080086921,-0.007515334901083692,2023
2023-06-27 16:00:00+00:00,9.6135e-05,9.227e-05,-7.730000000000009e-06,0.8888888888888888,0.4444444444444444,7.730000000000009e-06,0.006422325288479858,-0.002873318157665228,2023
2023-06-28 00:00:00+00:00,0.0001,0.0001,7.730000000000009e-06,0.7777777777777778,0.6666666666666666,0.0,-0.016530218490900528,-0.020105464879804025,2023
2023-06-28 08:00:00+00:00,6.8115e-05,6.091e-05,-3.909000000000001e-05,0.6666666666666666,0.0,3.211e-05,0.00741648992576871,0.005232635206786851,2023
2023-06-28 16:00:00+00:00,5.028e-05,5.458e-05,-6.329999999999995e-06,0.7777777777777778,0.2222222222222222,-8.600000000000006e-06,-0.010970466910966481,0.0022500148027289057,2023
2023-06-29 00:00:00+00:00,7.485e-06,0.0,-5.458e-05,0.4444444444444444,0.1111111111111111,6.574e-05,0.008900330270103174,0.012425872155868989,2023
2023-06-29 08:00:00+00:00,2.576e-05,1.188e-05,1.188e-05,0.6666666666666666,0.2222222222222222,8.112e-05,0.004427389817992289,0.01402061719726122,2023
2023-06-29 16:00:00+00:00,9.7095e-05,9.419e-05,8.231e-05,0.8888888888888888,0.4444444444444444,5.81e-06,-0.0009288372795241973,-0.013660144019010056,2023
2023-06-30 00:00:00+00:00,3.403e-05,2.841e-05,-6.578000000000001e-05,0.5555555555555556,0.1111111111111111,7.159000000000001e-05,0.010489521976090543,0.0006668878675686329,2023
2023-06-30 08:00:00+00:00,0.0001,0.0001,7.159000000000001e-05,0.8888888888888888,0.8888888888888888,0.0,-0.022991495227444148,-0.01011404717938058,2023
2023-06-30 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.013583122587514929,0.016953946492745953,2023
2023-07-01 00:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.5555555555555556,0.0,-0.0003972396766929176,0.0037228908542950023,2023
2023-07-01 08:00:00+00:00,0.0001,0.0001,0.0,1.0,0.7777777777777778,0.0,0.003724370321957826,0.0018589008837990306,2023
2023-07-01 16:00:00+00:00,0.0001,0.0001,0.0,1.0,0.7777777777777778,0.0,0.0003959229749848081,-0.0022937355823502426,2023
2023-07-02 00:00:00+00:00,0.0001,0.0001,0.0,1.0,1.0,0.0,-0.0022535782505167523,0.0012788811262005595,2023
2023-07-02 08:00:00+00:00,0.0001,0.0001,0.0,1.0,0.7777777777777778,0.0,-0.000435998387133707,0.005186086078538654,2023
2023-07-02 16:00:00+00:00,0.0001,0.0001,0.0,1.0,1.0,0.0,0.003978170894088251,0.018910250103307824,2023
2023-07-03 00:00:00+00:00,0.0001,0.0001,0.0,1.0,0.8888888888888888,0.0,0.001639842287677995,0.017518872886089776,2023
2023-07-03 08:00:00+00:00,0.0001,0.0001,0.0,1.0,1.0,0.0,0.013211405313913405,0.007804219431299719,2023
2023-07-03 16:00:00+00:00,0.0001,0.0001,0.0,1.0,0.8888888888888888,0.0,0.0026071842410198,-0.0034987768765288862,2023
2023-07-04 00:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.7777777777777778,0.0,-0.007923207807634225,-0.012613567048701424,2023
2023-07-04 08:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.001847764884053582,-0.00441068920659371,2023
2023-07-04 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,-0.006563455892090619,-0.019838949847057252,2023
2023-07-05 00:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.000318635977903714,-0.008703964416814758,2023
2023-07-05 08:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,-0.013677480587273694,0.0008548425367045365,2023
2023-07-05 16:00:00+00:00,3.4515000000000004e-05,2.599e-05,-7.401e-05,0.5555555555555556,0.3333333333333333,7.401e-05,0.004722343969866705,0.0014895320826098235,2023
2023-07-06 00:00:00+00:00,5.285e-06,2.11e-06,-2.3880000000000002e-05,0.5555555555555556,0.3333333333333333,9.789e-05,0.009964445494023977,-0.020142086826465233,2023
2023-07-06 08:00:00+00:00,0.0001,0.0001,9.789e-05,0.8888888888888888,0.7777777777777778,-2.28e-05,-0.01305200667701567,-0.025957872448217345,2023
2023-07-06 16:00:00+00:00,7.46e-06,0.0,-0.0001,0.4444444444444444,0.1111111111111111,1.492e-05,-0.016979101884482928,-0.0004869974959115231,2023
2023-07-07 00:00:00+00:00,1.389e-05,2.08e-05,2.08e-05,0.5555555555555556,0.1111111111111111,-1.382e-05,0.003969967497146509,0.015186966723906625,2023
2023-07-07 08:00:00+00:00,4.1215e-05,4.022e-05,1.9419999999999997e-05,0.6666666666666666,0.0,1.9899999999999996e-06,0.012756352336719567,0.006064768661916631,2023
2023-07-07 16:00:00+00:00,1.185e-05,1.884e-05,-2.138e-05,0.6666666666666666,0.1111111111111111,-2.5419999999999997e-05,-0.0015637602673207462,-0.005883030732004468,2023
2023-07-08 00:00:00+00:00,1.1180000000000001e-05,-1.521e-05,-3.405e-05,0.4444444444444444,0.0,5.278e-05,-0.005051437615404941,-0.0019388024268003345,2023
2023-07-08 08:00:00+00:00,1.8525e-05,1.339e-05,2.86e-05,0.6666666666666666,0.2222222222222222,1.292e-05,0.0007290851969192769,0.002492145764015019,2023
2023-07-08 16:00:00+00:00,2.3445e-05,2.541e-05,1.2019999999999998e-05,0.6666666666666666,0.3333333333333333,-8.549999999999998e-06,0.002397605044243134,0.004639564457161072,2023
2023-07-09 00:00:00+00:00,4.4665e-05,3.226e-05,6.8500000000000005e-06,0.6666666666666666,0.2222222222222222,2.481e-05,-0.0006343081416093632,-0.004010677520383754,2023
2023-07-09 08:00:00+00:00,4.1649999999999996e-05,2.878e-05,-3.4800000000000006e-06,0.7777777777777778,0.1111111111111111,3.943e-05,0.00287272727272736,-0.0049586776859503745,2023
2023-07-09 16:00:00+00:00,3.9620000000000004e-05,3.18e-05,3.0200000000000016e-06,0.7777777777777778,0.3333333333333333,2.973e-05,-0.00623333300370188,-0.0012987483889257412,2023
2023-07-10 00:00:00+00:00,4.4535000000000006e-05,6.181e-05,3.0010000000000006e-05,0.7777777777777778,0.3333333333333333,-8.363000000000001e-05,-0.0015855219949714172,0.00826262612860651,2023
2023-07-10 08:00:00+00:00,4.6870000000000004e-05,4.524e-05,-1.6570000000000006e-05,0.6666666666666666,0.1111111111111111,3.2599999999999993e-06,0.0065614617940199516,0.014239202657807315,2023
2023-07-10 16:00:00+00:00,5.5635e-05,6.845e-05,2.3209999999999996e-05,0.6666666666666666,0.3333333333333333,-3.85e-05,0.0032807987457712517,0.00950573479660033,2023
2023-07-11 00:00:00+00:00,6.131499999999999e-05,4.253e-05,-2.5919999999999996e-05,0.6666666666666666,0.3333333333333333,3.7569999999999994e-05,0.004332678661310707,0.006954656560372863,2023
2023-07-11 08:00:00+00:00,9.132500000000001e-05,0.0001,5.7470000000000004e-05,0.7777777777777778,0.5555555555555556,-1.735e-05,0.0018638260516368188,0.0066200218811214295,2023
2023-07-11 16:00:00+00:00,5.2354999999999996e-05,6.298e-05,-3.702000000000001e-05,0.8888888888888888,0.3333333333333333,-2.344e-05,0.0007454512759312859,-0.0024652204475977824,2023
2023-07-12 00:00:00+00:00,3.869e-05,3.05e-05,-3.248e-05,0.8888888888888888,0.1111111111111111,3.991e-05,0.0039989153268884525,-0.007821407918767065,2023
2023-07-12 08:00:00+00:00,6.811e-05,7.143e-05,4.093e-05,0.7777777777777778,0.4444444444444444,-6.640000000000004e-06,-0.007178489263179877,-0.0122223053819146,2023
2023-07-12 16:00:00+00:00,7.384000000000001e-05,7.448e-05,3.0500000000000064e-06,0.8888888888888888,0.4444444444444444,-2.7980000000000007e-05,-0.004627975653963667,0.013287403187796976,2023
2023-07-13 00:00:00+00:00,-8.965e-06,-8.22e-06,-8.27e-05,0.3333333333333333,0.0,-3.1300000000000005e-06,-0.00045441224410514014,0.035322319873291264,2023
2023-07-13 08:00:00+00:00,6.405e-05,6.69e-05,7.512e-05,0.7777777777777778,0.2222222222222222,-5.700000000000003e-06,0.01846147764296613,0.024404465806404874,2023
2023-07-13 16:00:00+00:00,-7.335499999999999e-05,-7.51e-05,-0.00014199999999999998,0.2222222222222222,0.1111111111111111,8.039e-05,0.017017353754589015,0.010386375766201272,2023
2023-07-14 00:00:00+00:00,0.0001,0.0001,0.0001751,0.8888888888888888,0.8888888888888888,0.0,-0.010994987532440992,-0.03652167828609232,2023
2023-07-14 08:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.004524712261101849,-0.02502580726076431,2023
2023-07-14 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.8888888888888888,0.0,-0.030198549137870345,-0.030291388947580655,2023
2023-07-15 00:00:00+00:00,0.0001,0.0001,0.0,0.6666666666666666,0.6666666666666666,-0.00017313000000000002,0.0008054586327670421,-0.000554578075019907,2023
2023-07-15 08:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.7777777777777778,-6.993e-05,-0.0009004640853362833,-0.002134066898214604,2023
2023-07-15 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.7777777777777778,-7.016e-05,-0.00045889126587961293,0.002492538890209506,2023
2023-07-16 00:00:00+00:00,9.5e-05,0.0001,0.0,0.8888888888888888,0.5555555555555556,-8.007000000000001e-05,-0.0007761795451918241,-0.0019685234422737174,2023
2023-07-16 08:00:00+00:00,8.886e-05,0.0001,0.0,0.7777777777777778,0.5555555555555556,-2.228000000000001e-05,0.0037318613030112857,0.0004032657918222604,2023
2023-07-16 16:00:00+00:00,5.2774999999999995e-05,5.972e-05,-4.028000000000001e-05,0.6666666666666666,0.4444444444444444,-1.3889999999999997e-05,-0.004906819820917563,-0.006668664521716772,2023
2023-07-17 00:00:00+00:00,2.1425e-05,1.5e-05,-4.472e-05,0.6666666666666666,0.2222222222222222,1.2849999999999999e-05,0.0015984432552644812,-0.0030082503499697655,2023
2023-07-17 08:00:00+00:00,8.139e-05,0.0001,8.5e-05,0.7777777777777778,0.5555555555555556,-3.722e-05,-0.0033635991171377944,-0.010348519091233466,2023
2023-07-17 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.6666666666666666,-3.7390000000000006e-05,-0.0012399132723764916,-0.008894885855042944,2023
2023-07-18 00:00:00+00:00,9.05e-05,9.171e-05,-8.290000000000004e-06,0.8888888888888888,0.4444444444444444,-5.188e-05,-0.005775741884086805,-0.00930425546039959,2023
2023-07-18 08:00:00+00:00,0.0001,0.0001,8.290000000000004e-06,0.8888888888888888,0.7777777777777778,-3.202000000000001e-05,-0.0018997061965811968,0.0010717147435896912,2023
2023-07-18 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.7777777777777778,-2.523e-05,-0.0016524447150201294,0.001491883285220652,2023
2023-07-19 00:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.7777777777777778,0.0,0.004637183915940923,0.001668582073799607,2023
2023-07-19 08:00:00+00:00,0.0001,0.0001,0.0,1.0,1.0,-4.7760000000000004e-05,-0.001480784815952374,0.007053738481395122,2023
2023-07-19 16:00:00+00:00,0.0001,0.0001,0.0,1.0,0.8888888888888888,-2.3100000000000006e-05,-0.001476300697735855,-0.004903188742706122,2023
2023-07-20 00:00:00+00:00,7.008e-05,7.165e-05,-2.835000000000001e-05,0.8888888888888888,0.4444444444444444,-4.5129999999999997e-05,0.010038300078607065,-0.003495509357595572,2023
2023-07-20 08:00:00+00:00,0.0001,0.0001,2.835000000000001e-05,1.0,0.7777777777777778,-3.5900000000000114e-06,-0.013336380134853942,-0.014498801149836371,2023
2023-07-20 16:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.6666666666666666,-4.4370000000000004e-05,-6.377358363907071e-05,0.001983694101614697,2023
2023-07-21 00:00:00+00:00,5.6245e-05,7.509e-05,-2.4910000000000004e-05,1.0,0.3333333333333333,-4.6320000000000004e-05,-0.001114430532711208,0.003373502064381917,2023
2023-07-21 08:00:00+00:00,5.0045e-05,6.584e-05,-9.249999999999994e-06,0.8888888888888888,0.4444444444444444,-5.8070000000000005e-05,0.003165556593565322,0.005884171544939587,2023
2023-07-21 16:00:00+00:00,9.781e-05,0.0001,3.416e-05,1.0,0.5555555555555556,-6.283e-05,0.0013231944258340622,0.0010686051185850864,2023
2023-07-22 00:00:00+00:00,7.083999999999999e-05,8.399e-05,-1.6010000000000004e-05,0.8888888888888888,0.4444444444444444,-6.204e-05,0.0013850091163041256,-0.003613067259923386,2023
2023-07-22 08:00:00+00:00,0.0001,0.0001,1.6010000000000004e-05,0.8888888888888888,0.6666666666666666,-9.056e-05,-0.0016369947449127453,-0.0010690577925961398,2023
2023-07-22 16:00:00+00:00,7.477e-05,0.0001,0.0,0.7777777777777778,0.5555555555555556,-9.823e-05,-0.0033596685840870943,6.692566900579067e-05,2023
2023-07-23 00:00:00+00:00,8.7525e-05,9.46e-05,-5.400000000000009e-06,0.8888888888888888,0.4444444444444444,-6.552e-05,0.003941779844544913,0.009649638222505752,2023
2023-07-23 08:00:00+00:00,9.148000000000001e-05,8.296e-05,-1.163999999999999e-05,1.0,0.4444444444444444,1.704e-05,-0.0005016571407550074,-0.002826001892919594,2023
2023-07-23 16:00:00+00:00,0.0001,0.0001,1.704e-05,1.0,0.6666666666666666,-6.280000000000001e-06,0.006190210099076721,-0.026768476104116035,2023
2023-07-24 00:00:00+00:00,0.0001,0.0001,0.0,0.8888888888888888,0.5555555555555556,0.0,-0.008463331659511408,-0.030165375828458796,2023
2023-07-24 08:00:00+00:00,9.5035e-05,0.0001,0.0,0.8888888888888888,0.5555555555555556,-5.6620000000000003e-05,-0.02449993963053887,-0.022943749077688813,2023
