t,fund_level,fund_slope,close,cvd_z,oi_zscore_24h,oi_change_1h_pct,fwd_8h,fwd_24h,year
2023-05-05 08:00:00+00:00,9.909e-05,6.178e-05,29059.0,0.6738115261719887,0.147379528021436,0.2214167280664813,0.009924636085206107,0.010020991775353538,2023
2023-05-05 16:00:00+00:00,8.548e-05,-1.361e-05,29347.4,0.40823875997094444,3.090999854074752,1.1748665496073674,0.004910145362110319,-0.026901872056809162,2023
2023-05-06 00:00:00.009000+00:00,0.0001,1.4520000000000003e-05,29491.5,-0.12747616328990327,1.0913413498020963,-0.5721039256219806,-0.00479121102690605,-0.02216570876354207,2023
2023-05-06 08:00:00+00:00,0.0001,0.0,29350.2,-0.6052470170314684,-0.334028377344507,-0.3698806252236064,-0.026994705317169854,-0.01561488507744413,2023
2023-05-06 16:00:00+00:00,0.0001,0.0,28557.9,-2.4436374921580777,-2.2427179951768914,0.4642986247332059,0.009801140840187683,0.013138220947618517,2023
2023-05-07 00:00:00+00:00,4.321e-05,-5.6790000000000003e-05,28837.8,0.10640791727991103,-1.6023205233935345,0.1604744473939101,0.0018760099591508261,-0.014508735063007538,2023
2023-05-07 08:00:00+00:00,4.047e-05,-2.7400000000000043e-06,28891.9,0.030011554839573996,-0.6582938885715587,0.395640060853375,0.0014260052125334433,-0.0323308608987295,2023
2023-05-07 16:00:00.006000+00:00,6.046e-05,1.9990000000000003e-05,28933.1,0.2059570936651424,0.9392047013568032,-0.1640874750910348,-0.017754751478410435,-0.03660167766329914,2023
2023-05-08 00:00:00+00:00,7.2e-06,-5.326e-05,28419.4,-1.0073360552377846,0.9453563378123307,-0.627763800447767,-0.016242425948471917,-0.026728220863213248,2023
2023-05-08 08:00:00.007000+00:00,4.07e-06,-3.1299999999999997e-06,27957.8,-2.3292271825242787,1.106000712802338,-0.3321432781466682,-0.002993797795248554,-0.01103448769216464,2023
2023-05-08 16:00:00.015000+00:00,3.902e-05,3.495e-05,27874.1,0.767661959499778,1.59890133136806,-0.7341667143954456,-0.007688140603642757,-0.017518054394581317,2023
2023-05-09 00:00:00.015000+00:00,5.11e-05,1.208e-05,27659.8,-0.6758024294111253,0.7749165141457347,-0.6312804766624991,-0.00037961228931515656,-0.0017932161476221786,2023
2023-05-09 08:00:00+00:00,6.841e-05,1.7310000000000002e-05,27649.3,0.6299451778952609,1.4546912988381824,0.5718422018697655,-0.009530078519166874,-0.0042279551381047,2023
2023-05-09 16:00:00+00:00,3.78e-06,-6.463000000000001e-05,27385.8,-0.17749122600208883,3.041230736453876,-0.2310552938252996,0.008194027561729156,0.027583638235874064,2023
2023-05-10 00:00:00.007000+00:00,3.752e-05,3.374e-05,27610.2,0.243085299913409,0.4604689911249315,-0.0029703867664987,-0.002817799219129169,-0.0009887650216223731,2023
2023-05-10 08:00:00.003000+00:00,4.785e-05,1.0329999999999998e-05,27532.4,-0.25651281903259604,0.840723010334848,1.2804753462145602,0.022112129708997452,-0.003446848077174547,2023
2023-05-10 16:00:00+00:00,3.792e-05,-9.929999999999995e-06,28141.2,1.670987995820927,-0.3575649051835296,-0.334692340306586,-0.019839239264850095,-0.03464315665287909,2023
2023-05-11 00:00:00.011000+00:00,1.596e-05,-2.1960000000000003e-05,27582.9,-2.390312704766822,-1.9870806672671624,0.1788404291481526,-0.005271381906906125,-0.022713347762563063,2023
2023-05-11 08:00:00+00:00,6.926e-05,5.3299999999999995e-05,27437.5,0.1931715258987347,-0.5176368562721463,0.0768897257037215,-0.009884282460136729,-0.04167289293849663,2023
2023-05-11 16:00:00.005000+00:00,5.207e-05,-1.7189999999999996e-05,27166.3,-0.5972973509256824,1.5974125203602565,0.5110466742500819,-0.007726484651940035,-0.03160533455052761,2023
2023-05-12 00:00:00.020000+00:00,3.633e-05,-1.5740000000000002e-05,26956.4,-0.607109010126594,1.0968778480791486,-0.6344736299723763,-0.024569304506536604,-0.0063547061180276865,2023
2023-05-12 08:00:00.001000+00:00,3.964e-05,3.3100000000000005e-06,26294.1,-2.3586441573990515,1.2242482728537385,-0.4007953518633811,0.0005172262979147302,0.017692181896318937,2023
2023-05-12 16:00:00.010000+00:00,2.762e-05,-1.202e-05,26307.7,0.5893867019304962,0.8270828821836564,-0.1444689173341173,0.018146778319655388,0.018789175792638613,2023
2023-05-13 00:00:00+00:00,-1e-07,-2.772e-05,26785.1,0.18537391308282328,-2.3336550903308257,-0.6793260180734451,-0.0009632220898931898,-0.0008362858454886712,2023
2023-05-13 08:00:00+00:00,5.385e-05,5.3950000000000004e-05,26759.3,0.2993647294229419,-0.9200675154669076,-0.1773461359280914,0.0015957069131105062,0.003012036936691276,2023
2023-05-13 16:00:00.026000+00:00,4.494e-05,-8.910000000000001e-06,26802.0,0.47289715614655015,0.0626156177327356,-0.0106855920701698,-0.0014663084844414032,0.01005148869487349,2023
2023-05-14 00:00:00.029000+00:00,1.715e-05,-2.779e-05,26762.7,0.1602085371515658,-0.4295504452992559,-0.7404914201409096,0.002884611791784897,0.005201268930264957,2023
2023-05-14 08:00:00.010000+00:00,3.039e-05,1.3239999999999999e-05,26839.9,0.6074189329060281,-0.4946843804689241,0.2845198569169538,0.008625218424807901,0.020816023904708825,2023
2023-05-14 16:00:00.008000+00:00,3.537e-05,4.980000000000003e-06,27071.4,0.9861280786200957,0.848348068265836,-0.1832809850012218,-0.006261220328464767,0.011510302385543403,2023
2023-05-15 00:00:00.006000+00:00,4.407e-05,8.700000000000001e-06,26901.9,0.4184389513712521,0.2228127122076232,0.2953890661530955,0.018463379909969158,0.009315327170199783,2023
2023-05-15 08:00:00.005000+00:00,-1.576e-05,-5.983e-05,27398.6,1.8137283784964395,0.8965803122754085,0.4467116811013305,-0.0005693721577014754,-0.005766718007489402,2023
2023-05-15 16:00:00.008000+00:00,-1.9e-06,1.3860000000000001e-05,27383.0,-0.22529870921360487,0.0328808692406325,0.5042329620503772,-0.008417631377131807,-0.012967899791841653,2023
2023-05-16 00:00:00.021000+00:00,8.66e-05,8.850000000000001e-05,27152.5,-0.4161929125550049,-1.5353846116832757,-0.8634451005893107,0.0032446367737777315,-0.004703066016020663,2023
2023-05-16 08:00:00+00:00,3.165e-05,-5.495000000000001e-05,27240.6,0.22480919216066947,-1.0684396745242604,-0.2115345732364937,-0.007808198057311366,-0.015003340601895565,2023
2023-05-16 16:00:00+00:00,5.8e-05,2.6350000000000004e-05,27027.9,-0.32460355276641406,1.5462517284847497,-0.1969917549409894,-0.00011469629530969083,-0.00887601330477028,2023
2023-05-17 00:00:00.010000+00:00,8.392e-05,2.5919999999999996e-05,27024.8,0.028536298050513314,0.5754181572826755,-0.1766570478473839,-0.0071378881619844625,0.01372813119801064,2023
2023-05-17 08:00:00+00:00,7.029e-05,-1.362999999999999e-05,26831.9,-0.7941132906893399,0.9539250848036096,-0.8505758230794691,-0.0016361122395358585,0.020244559647285332,2023
2023-05-17 16:00:00.001000+00:00,4.461e-05,-2.5680000000000005e-05,26788.0,-0.05860791453128535,1.4831942236827331,-0.6084018821121306,0.022689263849484886,0.010721218456025028,2023
2023-05-18 00:00:00+00:00,0.0001,5.539e-05,27395.8,2.058612608370267,-1.4295195592951364,0.2955235443741433,-0.0007555902729615704,-0.021408391067243904,2023
2023-05-18 08:00:00.026000+00:00,0.0001,0.0,27375.1,0.6791607825818146,-1.5644731266195728,0.325459557009089,-0.010955211122516406,-0.019477554419892407,2023
2023-05-18 16:00:00.019000+00:00,8.342e-05,-1.6580000000000007e-05,27075.2,-0.419137010658923,-1.2051678132899395,-0.0606293825000103,-0.009820795414253736,-0.0075825848008509444,2023
2023-05-19 00:00:00+00:00,2.716e-05,-5.625999999999999e-05,26809.3,-1.6999963171681818,-1.378174458782303,-0.3068619485330881,0.0012159959417068489,0.0022678697317721763,2023
2023-05-19 08:00:00.002000+00:00,4.474e-05,1.758e-05,26841.9,-0.10938310296177366,-0.4448280001885982,0.5785563831741003,0.0010431452318948597,-3.725518685437912e-06,2023
2023-05-19 16:00:00+00:00,3.815e-05,-6.590000000000003e-06,26869.9,0.09932439993985309,-1.0349460005201137,-1.9041828245556336,7.443272955764968e-06,0.0024600017119527084,2023
2023-05-20 00:00:00.005000+00:00,5.313e-05,1.4980000000000002e-05,26870.1,0.4554465682807959,-1.7419955791163235,-0.1404910698313388,-0.0010532152839028974,0.008165209656830541,2023
2023-05-20 08:00:00.014000+00:00,2.455e-05,-2.858e-05,26841.8,0.10779494293873176,-0.352233360614294,0.2338520621730566,0.003509451676117159,0.0075516545090121845,2023
2023-05-20 16:00:00.020000+00:00,-8.49e-06,-3.304e-05,26936.0,0.36262542844389817,0.3914835237164808,-0.814938588177605,0.005698693198693094,-0.0018933768933768746,2023
2023-05-21 00:00:00.014000+00:00,4.776e-05,5.625e-05,27089.5,1.2840569860797642,0.1536496001640659,0.1418266341906227,-0.0016611602281326743,-0.013167463408331637,2023
2023-05-21 08:00:00.001000+00:00,7.262e-05,2.486000000000001e-05,27044.5,-0.7716246211687763,0.5358246653550301,0.1156759970569076,-0.005897687145260622,-0.00790548910129596,2023
2023-05-21 16:00:00.015000+00:00,5.071e-05,-2.1910000000000005e-05,26885.0,-0.9193949029921239,1.3938125797065053,-0.2835608845860315,-0.005661149339780569,-0.0008108610749488765,2023
2023-05-22 00:00:00.028000+00:00,3.019e-05,-2.052e-05,26732.8,-0.43928472276953606,0.1849364216782601,0.0893759929728732,0.0036621678237971356,0.004017536509456576,2023
2023-05-22 08:00:00+00:00,2.1e-06,-2.809e-05,26830.7,0.5782699763283397,1.3415208393512423,0.2748174074682197,0.0012112989970445298,0.01733462041616507,2023
2023-05-22 16:00:00.012000+00:00,4.77e-05,4.5600000000000004e-05,26863.2,1.0439962105964622,-1.8280837003679735,-0.4850740513801188,-0.000856189880580116,0.016658477024330764,2023
2023-05-23 00:00:00.006000+00:00,0.0001,5.2300000000000004e-05,26840.2,0.2391637213202209,-1.242684296409995,0.0731686146323351,0.016974538192710886,0.013774114946982552,2023
2023-05-23 08:00:00.014000+00:00,0.0001,0.0,27295.8,1.853556224965026,-0.6519661890319016,0.1385030830514777,0.0005458715260224789,-0.02313909099568423,2023
2023-05-23 16:00:00.008000+00:00,0.0001,0.0,27310.7,0.22712046689492638,0.3962724374637354,0.1017893650268719,-0.0036908610910741935,-0.03675482503194716,2023
2023-05-24 00:00:00+00:00,0.0001,0.0,27209.9,0.11387398586993755,-0.1449221810281624,0.1241996572314052,-0.020055200496878034,-0.032932866346440215,2023
2023-05-24 08:00:00.025000+00:00,2.067e-05,-7.933e-05,26664.2,-3.1729866819951753,3.4628462891921785,1.0046987436669763,-0.013399989499028653,-0.02045064168435573,2023
2023-05-24 16:00:00.008000+00:00,4.362e-05,2.295e-05,26306.9,-2.6019711086601767,1.7412081124443384,0.3788722660783561,0.0002622886010894554,-0.0034211556663841236,2023
2023-05-25 00:00:00+00:00,5.82e-05,1.458e-05,26313.8,0.48162916602785083,0.9011492843729442,0.0644055532819987,-0.007406759951052222,0.005624425206545602,2023
2023-05-25 08:00:00.025000+00:00,0.0001,4.1800000000000006e-05,26118.9,-0.7755204645705489,1.5599086250427896,0.9697155612122588,0.0037520722541914964,0.014257874565927198,2023
2023-05-25 16:00:00.016000+00:00,0.0001,0.0,26216.9,0.8920506190166888,-1.829023971315996,-0.7002328508232014,0.009341302747464253,0.019857420213678978,2023
2023-05-26 00:00:00+00:00,0.0001,0.0,26461.8,1.1837837727094722,-1.4169447873770753,-0.2524132505441923,0.0011148145628794293,0.008619972942127907,2023
2023-05-26 08:00:00.024000+00:00,9.583e-05,-4.170000000000009e-06,26491.3,0.2858399223923165,-1.094310259236541,-0.0365787397808237,0.009293617149781275,0.008455606180142183,2023
2023-05-26 16:00:00.012000+00:00,4.953e-05,-4.6299999999999994e-05,26737.5,1.2955780041785525,-1.6405096711285627,-0.2069861974168252,-0.0017802711547451056,-0.0020719962599345942,2023
2023-05-27 00:00:00.012000+00:00,7.146e-05,2.1929999999999995e-05,26689.9,-0.17861197643928411,-1.683401479463715,-0.1954149790702075,0.0009516708567660626,0.005683797991000272,2023
2023-05-27 08:00:00.018000+00:00,8.564e-05,1.4180000000000003e-05,26715.3,0.6002607946259946,-0.4474923186708023,0.098227009898677,-0.0012427335646614246,0.018850621179623772,2023
2023-05-27 16:00:00.008000+00:00,7.362e-05,-1.2019999999999997e-05,26682.1,0.08208322902562619,0.7804666123295991,0.3956428000147172,0.005977790353832724,0.021812376087339436,2023
2023-05-28 00:00:00.017000+00:00,9.88e-05,2.518e-05,26841.6,0.7228025336487471,1.1355441332057314,0.2284646856485883,0.014056539103481258,0.04523202789699576,2023
2023-05-28 08:00:00.015000+00:00,0.0001,1.200000000000002e-06,27218.9,1.0259595739058016,2.423800925822772,0.5335662573900279,0.0016606108255659002,0.02483935794613301,2023
2023-05-28 16:00:00+00:00,0.0001,0.0,27264.1,0.8790106757917899,2.475700354640276,0.514471519643811,0.029034517919168445,0.013130820382847741,2023
2023-05-29 00:00:00+00:00,0.0001,0.0,28055.7,3.1874119750652588,0.0150024678920589,0.0124813234652521,-0.005727891301945842,-0.011894196188296902,2023
2023-05-29 08:00:00.020000+00:00,0.0001,0.0,27895.0,-0.7812474658116357,0.246842078829457,-0.0622536261335016,-0.009783115253629737,-0.006237677003047115,2023
2023-05-29 16:00:00.011000+00:00,0.0001,0.0,27622.1,-0.8117278599030668,-1.6657507822621471,-1.383711654347508,0.003616669261207628,0.0015531042172753917,2023
2023-05-30 00:00:00.003000+00:00,6.187e-05,-3.813e-05,27722.0,0.4351345634633604,0.3633361478637939,0.2804169597134365,-3.6072433446388e-05,-0.0015114349614026024,2023
2023-05-30 08:00:00+00:00,9.036e-05,2.8489999999999993e-05,27721.0,-0.08696423328516414,0.2281782718051022,-0.2655927793216106,-0.0020201291439703173,-0.020583673027668503,2023
2023-05-30 16:00:00.003000+00:00,3.861e-05,-5.175e-05,27665.0,-0.9249496118898202,0.7913030342076987,0.9487643900035758,0.0005458160130127343,-0.027648653533345446,2023
2023-05-31 00:00:00.013000+00:00,2.344e-05,-1.5169999999999999e-05,27680.1,-0.30791938283463044,-1.0212927739112745,0.0485808061101655,-0.019136491558917723,-0.017304850777273173,2023
2023-05-31 08:00:00+00:00,2.864e-05,5.200000000000001e-06,27150.4,-3.443149595179596,2.663698778415403,0.5048760947959918,-0.009219017031056764,-0.013266839530909347,2023
2023-05-31 16:00:00+00:00,9.865e-05,7.001e-05,26900.1,-0.624348641228869,0.4650949378257364,0.3273202752427817,0.011189549481228633,-0.0005910758696063834,2023
2023-06-01 00:00:00.008000+00:00,2.096e-05,-7.769e-05,27201.1,0.644824536829226,-0.5184934940729363,-0.3572851871203486,-0.015106006742374278,-0.014550882133443133,2023
2023-06-01 08:00:00.012000+00:00,9.641e-05,7.544999999999999e-05,26790.2,-0.5429465787732688,0.6129894624605488,0.5300848404074188,0.003508745735380847,0.00926084911646785,2023
2023-06-01 16:00:00+00:00,0.0001,3.5900000000000114e-06,26884.2,0.1714154603458401,2.0859500483271645,0.5366042349302713,-0.0029348092931908987,0.007331443747628619,2023
2023-06-02 00:00:00+00:00,4.77e-05,-5.2300000000000004e-05,26805.3,-1.1659410663971774,0.4945703682389618,0.4493772026944231,0.008692310848973817,0.015761808299105118,2023
2023-06-02 08:00:00.006000+00:00,9.266e-05,4.4959999999999996e-05,27038.3,0.5047945082039371,-0.5586004237686895,0.005757762988523,0.0015903366705747324,0.004549102569318286,2023
2023-06-02 16:00:00.012000+00:00,9.946e-05,6.800000000000003e-06,27081.3,-0.4725106041590981,1.814984362021757,-0.1188306511748615,0.005409636908124904,0.007806124521348767,2023
2023-06-03 00:00:00+00:00,7.42e-05,-2.526e-05,27227.8,0.17573068962593333,-1.6986134212225106,-0.0735430586344287,-0.002442356708951876,-0.006350127443274789,2023
2023-06-03 08:00:00.011000+00:00,0.0001,2.5800000000000004e-05,27161.3,0.13761964608493601,-0.3441287314674755,-0.0279077593752674,0.0048377654972333595,-0.0007473869071067396,2023
2023-06-03 16:00:00.003000+00:00,5.566e-05,-4.4340000000000006e-05,27292.7,0.7645650113821766,0.6561322227293326,-0.3787605766560564,-0.00871295254775084,-0.004609291129129778,2023
2023-06-04 00:00:00+00:00,4.85e-05,-7.159999999999999e-06,27054.9,-0.602142902019203,2.035248415361984,0.1784642222565802,0.0031824179723449753,0.0017556893575656485,2023
2023-06-04 08:00:00+00:00,0.0001,5.1500000000000005e-05,27141.0,0.9446346760059292,-0.3495638614411831,-1.3708444857641,0.0009542758188718636,-0.01185660071478567,2023
2023-06-04 16:00:00+00:00,0.0001,0.0,27166.9,-0.04428750411498955,-0.7169364498025748,0.0295424146984135,-0.0023742127368231447,-0.043251162259956066,2023
2023-06-05 00:00:00.005000+00:00,0.0001,0.0,27102.4,0.4816190756743405,-3.050499439618944,-0.8078998816292482,-0.010449259106204645,-0.05120210756242993,2023
2023-06-05 08:00:00+00:00,9.538e-05,-4.620000000000007e-06,26819.2,-1.0674632156198853,2.3258488108497737,0.9533565842308578,-0.03084730342441233,-0.041492661973511535,2023
2023-06-05 16:00:00+00:00,7.856e-05,-1.6820000000000005e-05,25991.9,-4.391545035336844,2.0568299405124524,0.5432881247779742,-0.010664860975919455,0.002281479999538316,2023
2023-06-06 00:00:00+00:00,-7.157e-05,-0.00015013,25714.7,-0.7195815222254023,0.9191726309803888,-0.3830695205644163,-0.0003227725775528656,0.05859683371767899,2023
2023-06-06 08:00:00.009000+00:00,-3.047e-05,4.1099999999999996e-05,25706.4,0.3655636619589176,0.4639959958615313,-0.0961234960164869,0.013413002209566427,0.04202455419662021,2023
2023-06-06 16:00:00.013000+00:00,4.288e-05,7.335000000000001e-05,26051.2,0.8011176827104739,-0.957390824266752,-0.4206157049546521,0.04492307456086464,0.010851707406952515,2023
2023-06-07 00:00:00+00:00,0.0001,5.712e-05,27221.5,2.4749195026703257,-1.9390928701090928,-0.18200667037781,-0.015972668662637912,-0.032900464706206445,2023
2023-06-07 08:00:00.016000+00:00,0.0001,0.0,26786.7,-0.4723801405000513,-1.2023822937772397,-0.1914789748145851,-0.016903911269398608,-0.013260312020517695,2023
2023-06-07 16:00:00+00:00,4.005e-05,-5.995000000000001e-05,26333.9,-1.0379470553819077,-0.8608332304375758,-0.5793875113339508,-0.0003037909310812381,0.014126278295277128,2023
2023-06-08 00:00:00.006000+00:00,5.504e-05,1.4990000000000004e-05,26325.9,0.1105557463250717,-1.6255004034657563,-0.0715497151876576,0.004011258874340395,0.006077664961121831,2023
2023-06-08 08:00:00+00:00,3.09e-05,-2.4140000000000003e-05,26431.5,-0.01857715307076783,0.2913548238943504,0.809549657023978,0.010381552314473241,0.0019370826475986203,2023
2023-06-08 16:00:00+00:00,4.011e-05,9.210000000000002e-06,26705.9,0.8114822950950815,-0.6523772908451683,0.626836867631031,-0.008237880019022037,-0.009016734129911441,2023
2023-06-09 00:00:00+00:00,6.588e-05,2.577e-05,26485.9,0.23143970693852928,-1.2121739366548592,0.0546048524095121,-0.00012081900180849203,-0.0006720556975599035,2023
2023-06-09 08:00:00+00:00,7.916e-05,1.3279999999999995e-05,26482.7,-0.03237436898541347,-1.7483314381944537,-0.1043380675395777,-0.0006645848044195546,-0.031926502962311254,2023
2023-06-09 16:00:00+00:00,4.404e-05,-3.5119999999999996e-05,26465.1,-0.04865966675222068,0.0855220558513467,-1.0116418806880412,0.00011335683598390212,-0.031932620696691005,2023
2023-06-10 00:00:00+00:00,8.702e-05,4.2980000000000005e-05,26468.1,0.39158922186995426,-0.2479142738628531,-0.1724909298796539,-0.03139250645116187,-0.024236722696377888,2023
2023-06-10 08:00:00+00:00,2.417e-05,-6.285000000000001e-05,25637.2,-2.2823158996760107,1.9251891687396332,-1.5761557991864072,-0.0006709000982947355,0.0035417284258811854,2023
2023-06-10 16:00:00+00:00,3.854e-05,1.437e-05,25620.0,0.37168917938483614,1.0227228254932057,0.1387363574904432,0.008064012490242023,0.004730679156908613,2023
2023-06-11 00:00:00.001000+00:00,4.45e-05,5.959999999999997e-06,25826.6,0.04794080980983267,-1.0561617454144565,0.1272959695618025,-0.0038177692766372395,0.003225356802676327,2023
2023-06-11 08:00:00+00:00,3.197e-05,-1.2529999999999997e-05,25728.0,0.17444773953809448,-0.9592907278789176,-0.1448568330979505,0.0005130597014926241,0.002538090796019965,2023
2023-06-11 16:00:00+00:00,5.925e-05,2.7279999999999996e-05,25741.2,0.24778997692469018,0.4643137332068551,0.1884582582444727,0.006553696020387578,0.002645564309356141,2023
2023-06-12 00:00:00+00:00,8.66e-05,2.7350000000000007e-05,25909.9,0.19907154556563939,-2.7915314777678804,0.2641637407680086,-0.004500210344308586,-0.0005827888181738627,2023
2023-06-12 08:00:00+00:00,3.065e-05,-5.5950000000000005e-05,25793.3,-0.1974384754240322,-0.2998935698504195,0.4760758120631259,0.0006203161286071346,0.010347648420326205,2023
2023-06-12 16:00:00.001000+00:00,3.624e-05,5.589999999999999e-06,25809.3,0.24738166488665775,1.0970035183235338,0.0912376065242304,0.003312759354186179,-0.002262750248941181,2023
2023-06-13 00:00:00+00:00,0.0001,6.376e-05,25894.8,0.23337453558490526,1.3216655947124691,0.2053447249406037,0.006387382795001395,0.0008959327741477896,2023
2023-06-13 08:00:00+00:00,6.18e-05,-3.820000000000001e-05,26060.2,0.4152306275741072,1.5524262077135904,0.1238372371556328,-0.01186867330258401,-0.006757430871597414,2023
2023-06-13 16:00:00+00:00,6.503e-05,3.230000000000008e-06,25750.9,-0.5943103793041626,1.318837579936919,0.4959451444467744,0.0064890935850785425,0.008756975484351948,2023
2023-06-14 00:00:00+00:00,2.438e-05,-4.0650000000000006e-05,25918.0,0.19238213743139637,1.3089527313120506,-0.268318608159479,-0.0013079712940814447,-0.03094760398178864,2023
2023-06-14 08:00:00+00:00,2.716e-05,2.7800000000000005e-06,25884.1,0.001491259511589359,1.3170412891327583,0.1595143394792275,0.0035658956656789975,-0.03513740095270845,2023
2023-06-14 16:00:00+00:00,3.661e-05,9.449999999999996e-06,25976.4,0.2032237148535538,-0.5411577470383935,-0.0232375886317082,-0.0331262222632851,-0.039574382901402805,2023
2023-06-15 00:00:00+00:00,-3.265e-05,-6.926e-05,25115.9,-2.8110396161852798,0.2258886108311555,0.911764461689346,-0.005625918243025496,0.01872120847749814,2023
2023-06-15 08:00:00+00:00,6.193e-05,9.458e-05,24974.6,-0.05640256937124855,1.852694614568604,0.362240008812198,-0.0010490658509043627,0.022082435754726903,2023
2023-06-15 16:00:00+00:00,6.687e-05,4.9400000000000035e-06,24948.4,0.028978514094595353,2.029173634147808,0.5614366083152245,0.025560757403280343,0.0354331339885523,2023
2023-06-16 00:00:00+00:00,3.971e-05,-2.7160000000000004e-05,25586.1,0.8331648057417573,-1.3748945402377544,0.0245245554718831,-0.0023450232743560395,0.029308882557326,2023
2023-06-16 08:00:00+00:00,7.81e-06,-3.1899999999999996e-05,25526.1,0.19858774425503664,-0.7007336851682723,-0.2794880576482694,0.01199948288222652,0.041584887624823264,2023
2023-06-16 16:00:00+00:00,2.36e-06,-5.45e-06,25832.4,0.9549858304340012,-0.5941205908409013,1.2560742333097563,0.01949489788018144,0.02196853563741663,2023
2023-06-17 00:00:00+00:00,9.868e-05,9.632e-05,26336.0,1.5880618262304624,-0.2827130160496702,0.1958242473671045,0.009553462940461666,0.0065651579586878395,2023
2023-06-17 08:00:00+00:00,0.0001,1.3200000000000077e-06,26587.6,1.2821162738255896,0.3644001205043869,-0.4446148899781232,-0.007059681957002351,-0.0005867396831604754,2023
2023-06-17 16:00:00+00:00,7.543e-05,-2.4570000000000004e-05,26399.9,-0.4570258456546928,-2.1722605875549323,-1.4936390800616373,0.004128803518195223,0.005590930268675187,2023
2023-06-18 00:00:00+00:00,3.706e-05,-3.837e-05,26508.9,-0.1358415629713758,-1.0321789386314415,0.0928076704554081,0.0023803326429991944,-0.006759993813398535,2023
2023-06-18 08:00:00+00:00,8.233e-05,4.5270000000000005e-05,26572.0,0.33031782702944423,0.9869399876488526,0.7264993892140748,-0.0009220231822971714,-0.005897185006774053,2023
2023-06-18 16:00:00+00:00,6.705e-05,-1.5280000000000003e-05,26547.5,0.28095049995581406,2.2556379960414703,0.4421501868120403,-0.008204162350503807,-0.004384593652886348,2023
2023-06-19 00:00:00+00:00,7.04e-05,3.35e-06,26329.7,-0.5272349720620392,-0.3573595270821974,-0.9273975441079552,0.00325108147833042,0.018944385997561763,2023
2023-06-19 08:00:00+00:00,6.397e-05,-6.4300000000000045e-06,26415.3,0.008441235784933535,0.450063644381836,0.316956922626499,0.000598138200209597,0.015335809171200143,2023
2023-06-19 16:00:00+00:00,3.69e-05,-2.7069999999999997e-05,26431.1,0.0018668607430866767,1.7983816857759096,-0.1340762628982528,0.015035318242524909,0.02357450125042093,2023
2023-06-20 00:00:00.001000+00:00,4.35e-05,6.599999999999998e-06,26828.5,1.4438547466258804,1.6259571086752105,0.587691184686534,-0.00030191773673515776,0.0544980151704344,2023
2023-06-20 08:00:00+00:00,-4.48e-06,-4.798e-05,26820.4,-0.2077184567286945,0.8754680763093459,0.1140192649513816,0.008717245082101588,0.07606150542124657,2023
2023-06-20 16:00:00+00:00,-2.597e-05,-2.149e-05,27054.2,0.8168278289827106,1.3023376308735548,-0.5677755190573675,0.04570085236303423,0.10286018437063382,2023
2023-06-21 00:00:00+00:00,6.295e-05,8.892e-05,28290.6,3.2367215123575663,2.278977105537332,0.9338999318003972,0.020140965550395018,0.060016401207468206,2023
